municipality_code,year,measure_type,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,municipality_name
270360,2005,residence,2,4,5,0,Japaratinga
270140,2005,residence,9,21,26,0,Campo Alegre
270375,2005,residence,0,3,4,0,Jequiá da Praia
270020,2005,residence,4,7,10,0,Anadia
270860,2005,residence,10,21,25,1,São Miguel dos Campos
270780,2005,residence,4,5,5,0,Roteiro
270930,2005,residence,27,41,47,2,União dos Palmares
270440,2005,residence,3,10,12,0,Major Isidoro
270060,2005,residence,0,1,1,0,Barra de São Miguel
270120,2005,residence,3,7,7,0,Cacimbinhas
270490,2005,residence,0,0,1,0,Mar Vermelho
270830,2005,residence,7,19,24,0,São José da Laje
270450,2005,residence,8,12,14,0,Maragogi
270220,2005,residence,1,1,2,0,Coqueiro Seco
270915,2005,residence,13,23,27,0,Teotônio Vilela
270642,2005,residence,5,6,7,0,Pariconha
270920,2005,residence,3,10,12,2,Traipu
270730,2005,residence,11,20,23,0,Porto Calvo
270620,2005,residence,1,2,2,0,Palestina
270640,2005,residence,3,7,7,1,Pão de Açúcar
270840,2005,residence,14,26,34,0,São José da Tapera
270340,2005,residence,1,3,3,0,Jacaré dos Homens
270250,2005,residence,4,5,5,1,Dois Riachos
270235,2005,residence,10,18,22,0,Craíbas
270380,2005,residence,8,18,25,1,Joaquim Gomes
270650,2005,residence,7,9,10,0,Passo de Camaragibe
270870,2005,residence,3,5,5,0,São Miguel dos Milagres
270895,2005,residence,6,13,15,0,Senador Rui Palmeira
270170,2005,residence,1,8,8,0,Capela
270050,2005,residence,3,6,6,0,Barra de Santo Antônio
270760,2005,residence,2,3,4,0,Quebrangulo
270160,2005,residence,6,10,12,0,Canapi
270740,2005,residence,3,4,5,0,Porto de Pedras
270210,2005,residence,7,13,16,0,Colônia Leopoldina
270560,2005,residence,3,4,8,0,Novo Lino
270130,2005,residence,7,15,19,0,Cajueiro
270190,2005,residence,1,2,2,1,Chã Preta
270430,2005,residence,237,342,384,7,Maceió
270670,2005,residence,23,31,35,0,Penedo
270240,2005,residence,9,21,25,0,Delmiro Gouveia
270470,2005,residence,12,20,22,0,Marechal Deodoro
270255,2005,residence,7,10,10,0,Estrela de Alagoas
270850,2005,residence,7,14,16,1,São Luís do Quitunde
270040,2005,residence,15,24,30,1,Atalaia
270600,2005,residence,7,16,18,0,Olivença
270810,2005,residence,3,5,6,0,Santana do Mundaú
270100,2005,residence,10,18,19,0,Boca da Mata
270500,2005,residence,5,9,9,1,Mata Grande
270230,2005,residence,10,21,25,0,Coruripe
270940,2005,residence,6,15,20,0,Viçosa
270200,2005,residence,3,4,5,0,Coité do Nóia
270510,2005,residence,3,4,7,0,Matriz de Camaragibe
270644,2005,residence,5,5,5,0,Paripueira
270800,2005,residence,17,26,27,1,Santana do Ipanema
270720,2005,residence,4,10,10,2,Poço das Trincheiras
270630,2005,residence,19,30,35,0,Palmeira dos Índios
270330,2005,residence,8,19,20,0,Inhapi
270110,2005,residence,1,3,4,0,Branquinha
270910,2005,residence,6,12,13,1,Taquarana
270680,2005,residence,5,10,12,0,Piaçabuçu
270370,2005,residence,4,4,4,0,Jaramataia
270090,2005,residence,1,2,2,0,Belo Monte
270270,2005,residence,1,1,1,0,Feliz Deserto
270750,2005,residence,9,15,16,0,Porto Real do Colégio
270570,2005,residence,8,18,19,0,Olho d'Água das Flores
270610,2005,residence,1,1,1,0,Ouro Branco
270390,2005,residence,1,3,3,0,Jundiá
270420,2005,residence,8,11,13,1,Limoeiro de Anadia
270790,2005,residence,1,1,1,0,Santa Luzia do Norte
270310,2005,residence,5,9,10,0,Igaci
270880,2005,residence,12,19,23,0,São Sebastião
270290,2005,residence,16,24,27,2,Girau do Ponciano
270300,2005,residence,2,4,4,0,Ibateguara
270660,2005,residence,2,3,4,0,Paulo Jacinto
270580,2005,residence,3,6,9,0,Olho d'Água do Casado
270280,2005,residence,1,4,5,0,Flexeiras
270350,2005,residence,2,3,5,0,Jacuípe
270700,2005,residence,1,3,3,0,Pindoba
270030,2005,residence,61,85,96,1,Arapiraca
270590,2005,residence,1,3,3,0,Olho d'Água Grande
270320,2005,residence,5,8,10,0,Igreja Nova
270820,2005,residence,3,5,5,0,São Brás
270710,2005,residence,11,18,18,0,Piranhas
270480,2005,residence,5,7,7,1,Maribondo
270080,2005,residence,2,4,4,0,Belém
270530,2005,residence,1,3,4,0,Minador do Negrão
270900,2005,residence,2,3,4,0,Tanque d'Arca
270135,2005,residence,1,4,5,0,Campestre
270010,2005,occurrence,5,10,10,0,Água Branca
270690,2005,occurrence,1,1,2,0,Pilar
270400,2005,occurrence,2,3,6,0,Junqueiro
270150,2005,occurrence,1,2,2,0,Campo Grande
270070,2005,occurrence,8,12,12,0,Batalha
270890,2005,occurrence,0,0,0,0,Satuba
270520,2005,occurrence,0,4,5,0,Messias
270540,2005,occurrence,0,1,1,0,Monteirópolis
270410,2005,occurrence,0,1,2,0,Lagoa da Canoa
270180,2005,occurrence,0,2,2,0,Carneiros
270770,2005,occurrence,1,2,4,0,Rio Largo
270550,2005,occurrence,1,5,7,0,Murici
270260,2005,occurrence,0,0,0,0,Feira Grande
270460,2005,occurrence,0,0,0,0,Maravilha
270360,2005,occurrence,0,1,2,0,Japaratinga
270860,2005,occurrence,9,15,17,1,São Miguel dos Campos
270440,2005,occurrence,0,3,3,0,Major Isidoro
270060,2005,occurrence,0,1,1,0,Barra de São Miguel
270120,2005,occurrence,1,1,1,0,Cacimbinhas
270490,2005,occurrence,0,0,0,0,Mar Vermelho
270450,2005,occurrence,0,3,5,0,Maragogi
270220,2005,occurrence,0,0,1,0,Coqueiro Seco
270642,2005,occurrence,1,1,1,0,Pariconha
270920,2005,occurrence,0,1,1,0,Traipu
270730,2005,occurrence,1,7,9,0,Porto Calvo
270640,2005,occurrence,3,6,7,1,Pão de Açúcar
270250,2005,occurrence,0,0,0,0,Dois Riachos
270235,2005,occurrence,1,4,5,0,Craíbas
270380,2005,occurrence,5,10,13,1,Joaquim Gomes
270650,2005,occurrence,1,3,4,0,Passo de Camaragibe
270170,2005,occurrence,0,2,3,0,Capela
270050,2005,occurrence,0,2,2,0,Barra de Santo Antônio
270760,2005,occurrence,1,2,2,0,Quebrangulo
270160,2005,occurrence,0,1,2,0,Canapi
270350,2005,occurrence,0,0,2,0,Jacuípe
270740,2005,occurrence,0,0,0,0,Porto de Pedras
270210,2005,occurrence,1,6,7,0,Colônia Leopoldina
270560,2005,occurrence,0,1,2,0,Novo Lino
270130,2005,occurrence,2,6,6,0,Cajueiro
270190,2005,occurrence,1,2,2,0,Chã Preta
270430,2005,occurrence,518,754,863,15,Maceió
270850,2005,occurrence,0,3,3,0,São Luís do Quitunde
270780,2005,occurrence,0,1,1,0,Roteiro
270470,2005,occurrence,0,2,2,0,Marechal Deodoro
270644,2005,occurrence,2,2,2,0,Paripueira
270830,2005,occurrence,3,12,13,0,São José da Laje
250170,2005,occurrence,0,0,1,0,Barra de São Miguel
270930,2005,occurrence,11,21,24,2,União dos Palmares
270030,2005,occurrence,103,174,199,6,Arapiraca
270870,2005,occurrence,0,0,0,0,São Miguel dos Milagres
270230,2005,occurrence,10,20,25,0,Coruripe
270680,2005,occurrence,0,0,1,0,Piaçabuçu
270090,2005,occurrence,0,0,0,0,Belo Monte
270270,2005,occurrence,0,0,0,0,Feliz Deserto
270750,2005,occurrence,0,1,1,0,Porto Real do Colégio
270570,2005,occurrence,3,5,6,0,Olho d'Água das Flores
270610,2005,occurrence,0,0,0,0,Ouro Branco
270390,2005,occurrence,0,1,1,0,Jundiá
270040,2005,occurrence,2,7,9,0,Atalaia
270420,2005,occurrence,1,2,4,0,Limoeiro de Anadia
270620,2005,occurrence,0,1,1,0,Palestina
270790,2005,occurrence,0,0,0,0,Santa Luzia do Norte
280120,2005,occurrence,1,2,4,0,Canindé de São Francisco
270310,2005,occurrence,0,1,2,0,Igaci
270340,2005,occurrence,0,2,2,0,Jacaré dos Homens
270110,2005,occurrence,1,1,1,0,Branquinha
270880,2005,occurrence,0,1,2,0,São Sebastião
270910,2005,occurrence,0,5,5,0,Taquarana
270290,2005,occurrence,0,4,6,0,Girau do Ponciano
270300,2005,occurrence,0,2,2,0,Ibateguara
270660,2005,occurrence,1,3,3,0,Paulo Jacinto
270140,2005,occurrence,0,8,11,0,Campo Alegre
270580,2005,occurrence,0,2,3,0,Olho d'Água do Casado
270020,2005,occurrence,0,2,4,0,Anadia
270280,2005,occurrence,0,3,4,0,Flexeiras
270700,2005,occurrence,0,1,1,0,Pindoba
270330,2005,occurrence,3,7,8,0,Inhapi
251150,2005,occurrence,0,0,2,0,Pilar
270895,2005,occurrence,1,4,5,0,Senador Rui Palmeira
270840,2005,occurrence,2,6,10,0,São José da Tapera
270600,2005,occurrence,0,7,8,0,Olivença
270375,2005,occurrence,0,2,2,0,Jequiá da Praia
270940,2005,occurrence,3,8,10,0,Viçosa
241490,2005,occurrence,0,0,0,0,Viçosa
270590,2005,occurrence,0,2,2,0,Olho d'Água Grande
270670,2005,occurrence,40,55,61,0,Penedo
270320,2005,occurrence,0,0,0,0,Igreja Nova
270915,2005,occurrence,1,4,6,0,Teotônio Vilela
270240,2005,occurrence,7,13,15,0,Delmiro Gouveia
292400,2005,occurrence,65,105,111,5,Paulo Afonso
270500,2005,occurrence,0,3,3,0,Mata Grande
270630,2005,occurrence,71,94,99,4,Palmeira dos Índios
270710,2005,occurrence,4,7,7,0,Piranhas
270370,2005,occurrence,0,0,0,0,Jaramataia
270530,2005,occurrence,0,0,1,0,Minador do Negrão
270720,2005,occurrence,1,4,4,0,Poço das Trincheiras
270800,2005,occurrence,11,18,18,0,Santana do Ipanema
270820,2005,occurrence,0,0,0,0,São Brás
270255,2005,occurrence,0,2,2,0,Estrela de Alagoas
270080,2005,occurrence,0,1,1,0,Belém
270480,2005,occurrence,0,0,0,0,Maribondo
270900,2005,occurrence,0,0,0,0,Tanque d'Arca
270200,2005,occurrence,0,1,1,0,Coité do Nóia
260050,2005,occurrence,3,6,9,0,Águas Belas
270135,2005,occurrence,0,1,1,0,Campestre
270100,2005,occurrence,0,4,5,0,Boca da Mata
270510,2005,occurrence,1,1,2,0,Matriz de Camaragibe
270810,2005,occurrence,0,1,1,0,Santana do Mundaú
316790,2005,occurrence,0,0,0,0,Tabuleiro
410755,2005,occurrence,0,1,2,0,Farol
314610,2005,occurrence,2,5,6,0,Ouro Preto
291840,2005,occurrence,125,172,189,12,Juazeiro
292740,2005,occurrence,946,1306,1478,33,Salvador
290080,2005,occurrence,4,5,7,0,Alcobaça
292770,2005,occurrence,2,4,6,0,Santa Cruz Cabrália
290650,2005,occurrence,11,12,14,1,Candeias
230730,2005,occurrence,39,59,71,1,Juazeiro do Norte
230765,2005,occurrence,4,10,13,1,Maracanaú
320490,2005,occurrence,11,18,22,2,São Mateus
521720,2005,occurrence,0,0,1,0,Piranhas
210197,2005,occurrence,0,0,1,0,Boa Vista do Gurupi
211130,2005,occurrence,385,651,781,53,São Luís
310160,2005,occurrence,27,35,36,0,Alfenas
314800,2005,occurrence,38,46,51,0,Patos de Minas
316250,2005,occurrence,19,28,31,0,São João del Rei
316720,2005,occurrence,34,47,54,1,Sete Lagoas
500325,2005,occurrence,3,3,3,0,Costa Rica
510787,2005,occurrence,2,3,3,0,Sapezal
510025,2005,occurrence,14,21,25,2,Alta Floresta
150140,2005,occurrence,692,1061,1272,39,Belém
150613,2005,occurrence,34,47,52,1,Redenção
260140,2005,occurrence,2,12,16,0,Barreiros
261000,2005,occurrence,57,80,93,1,Palmares
260210,2005,occurrence,4,13,16,1,Bom Conselho
260600,2005,occurrence,108,152,163,1,Garanhuns
260500,2005,occurrence,0,1,2,0,Cupira
260290,2005,occurrence,7,13,15,0,Cabo de Santo Agostinho
261160,2005,occurrence,904,1350,1572,36,Recife
260805,2005,occurrence,1,4,4,0,Jatobá
261410,2005,occurrence,1,5,6,0,Sertânia
260120,2005,occurrence,99,149,163,1,Arcoverde
261070,2005,occurrence,4,6,10,0,Paulista
260410,2005,occurrence,155,221,253,3,Caruaru
410690,2005,occurrence,347,557,679,20,Curitiba
280570,2005,occurrence,6,7,7,0,Propriá
280380,2005,occurrence,0,1,1,0,Malhada dos Bois
280560,2005,occurrence,2,5,5,0,Porto da Folha
280270,2005,occurrence,0,0,0,0,Ilha das Flores
280540,2005,occurrence,4,6,7,0,Poço Redondo
280330,2005,occurrence,0,0,0,0,Japaratuba
280030,2005,occurrence,490,689,768,17,Aracaju
280440,2005,occurrence,2,5,8,0,Neópolis
350760,2005,occurrence,44,58,66,1,Bragança Paulista
350550,2005,occurrence,12,20,29,1,Barretos
350320,2005,occurrence,31,42,50,1,Araraquara
354870,2005,occurrence,76,121,136,2,São Bernardo do Campo
354340,2005,occurrence,163,229,267,6,Ribeirão Preto
171190,2005,occurrence,0,0,0,0,Lagoa da Confusão
240800,2005,occurrence,123,143,161,8,Mossoró
240325,2005,occurrence,19,24,25,1,Parnamirim
270600,2010,residence,1,1,1,0,Olivença
270350,2010,residence,2,2,2,0,Jacuípe
270930,2010,residence,20,29,32,0,União dos Palmares
270430,2010,residence,163,245,282,10,Maceió
270860,2010,residence,9,11,14,1,São Miguel dos Campos
270170,2010,residence,4,6,6,0,Capela
270690,2010,residence,5,7,8,0,Pilar
270370,2010,residence,5,5,6,0,Jaramataia
270210,2010,residence,6,8,11,0,Colônia Leopoldina
270670,2010,residence,7,11,14,0,Penedo
270450,2010,residence,8,14,16,0,Maragogi
270620,2010,residence,0,0,1,0,Palestina
270330,2010,residence,5,9,11,0,Inhapi
270235,2010,residence,3,3,4,0,Craíbas
270710,2010,residence,6,7,10,0,Piranhas
270040,2010,residence,10,15,20,0,Atalaia
270240,2010,residence,10,17,22,0,Delmiro Gouveia
270530,2010,residence,0,0,0,1,Minador do Negrão
270760,2010,residence,4,4,5,0,Quebrangulo
270630,2010,residence,9,13,16,3,Palmeira dos Índios
270310,2010,residence,7,10,11,0,Igaci
270800,2010,residence,15,23,25,0,Santana do Ipanema
270090,2010,residence,1,1,1,0,Belo Monte
270375,2010,residence,1,1,1,0,Jequiá da Praia
270390,2010,residence,0,0,0,0,Jundiá
270220,2010,residence,2,2,3,0,Coqueiro Seco
270550,2010,residence,7,11,14,0,Murici
270580,2010,residence,2,3,4,0,Olho d'Água do Casado
270910,2010,residence,3,4,5,0,Taquarana
270680,2010,residence,7,7,8,0,Piaçabuçu
270380,2010,residence,6,8,9,0,Joaquim Gomes
270020,2010,residence,3,4,6,0,Anadia
270940,2010,residence,3,6,9,0,Viçosa
270030,2010,residence,41,63,70,3,Arapiraca
270140,2010,residence,6,11,12,1,Campo Alegre
270570,2010,residence,7,8,9,0,Olho d'Água das Flores
270770,2010,residence,15,19,23,1,Rio Largo
270850,2010,residence,6,8,8,0,São Luís do Quitunde
270230,2010,residence,13,20,24,0,Coruripe
270480,2010,residence,5,5,5,0,Maribondo
270420,2010,residence,4,5,5,0,Limoeiro de Anadia
270470,2010,residence,9,10,14,1,Marechal Deodoro
270790,2010,residence,0,1,2,0,Santa Luzia do Norte
270730,2010,residence,5,5,7,0,Porto Calvo
270520,2010,residence,4,5,5,0,Messias
270660,2010,residence,1,2,2,0,Paulo Jacinto
270135,2010,residence,0,1,1,1,Campestre
270300,2010,residence,1,2,2,0,Ibateguara
270510,2010,residence,6,8,10,0,Matriz de Camaragibe
270750,2010,residence,4,4,5,0,Porto Real do Colégio
270890,2010,residence,3,3,3,0,Satuba
270120,2010,residence,3,5,5,0,Cacimbinhas
270560,2010,residence,2,2,5,0,Novo Lino
270110,2010,residence,4,7,9,0,Branquinha
270100,2010,residence,3,5,8,0,Boca da Mata
270895,2010,residence,3,4,4,0,Senador Rui Palmeira
270740,2010,residence,1,1,2,1,Porto de Pedras
270650,2010,residence,3,4,7,0,Passo de Camaragibe
270915,2010,residence,12,14,19,0,Teotônio Vilela
270830,2010,residence,4,7,7,1,São José da Laje
270360,2010,residence,1,2,3,0,Japaratinga
270900,2010,residence,2,2,2,0,Tanque d'Arca
270644,2010,residence,1,2,3,0,Paripueira
270050,2010,residence,3,4,4,0,Barra de Santo Antônio
270280,2010,residence,2,4,5,0,Flexeiras
270010,2010,residence,6,8,11,0,Água Branca
270840,2010,residence,8,13,15,1,São José da Tapera
270160,2010,residence,3,6,6,1,Canapi
270250,2010,residence,3,4,5,0,Dois Riachos
270440,2010,residence,2,9,9,0,Major Isidoro
270070,2010,residence,7,7,9,0,Batalha
270290,2010,residence,3,10,11,0,Girau do Ponciano
270260,2010,residence,6,11,11,0,Feira Grande
270410,2010,residence,1,2,3,0,Lagoa da Canoa
270920,2010,residence,7,9,9,1,Traipu
270590,2010,residence,0,0,0,0,Olho d'Água Grande
270400,2010,residence,9,12,12,0,Junqueiro
270540,2010,residence,3,4,4,0,Monteirópolis
270720,2010,residence,1,5,5,0,Poço das Trincheiras
270200,2010,residence,1,2,3,0,Coité do Nóia
270180,2010,residence,0,3,3,0,Carneiros
270610,2010,residence,2,2,3,0,Ouro Branco
270340,2010,residence,1,3,4,0,Jacaré dos Homens
270880,2010,residence,17,23,26,1,São Sebastião
270820,2010,residence,1,1,1,0,São Brás
270642,2010,residence,1,2,3,0,Pariconha
270130,2010,residence,7,8,9,0,Cajueiro
270810,2010,residence,0,2,3,0,Santana do Mundaú
270780,2010,residence,1,2,2,0,Roteiro
270320,2010,residence,5,7,7,0,Igreja Nova
270255,2010,residence,3,3,3,0,Estrela de Alagoas
270640,2010,residence,6,9,11,1,Pão de Açúcar
270500,2010,residence,6,10,11,0,Mata Grande
270460,2010,residence,1,3,5,1,Maravilha
270080,2010,residence,0,0,0,0,Belém
270270,2010,residence,0,2,2,0,Feliz Deserto
270870,2010,residence,0,0,1,0,São Miguel dos Milagres
270150,2010,residence,1,2,2,0,Campo Grande
270490,2010,residence,1,1,1,0,Mar Vermelho
270060,2010,residence,0,1,2,0,Barra de São Miguel
270190,2010,residence,0,0,1,0,Chã Preta
270700,2010,residence,0,2,2,0,Pindoba
270600,2010,occurrence,1,1,1,0,Olivença
270350,2010,occurrence,0,0,0,0,Jacuípe
270930,2010,occurrence,6,10,12,0,União dos Palmares
270430,2010,occurrence,389,563,651,19,Maceió
261610,2010,occurrence,0,0,0,0,Verdejante
260920,2010,occurrence,0,0,1,0,Maraial
270670,2010,occurrence,10,11,14,0,Penedo
270450,2010,occurrence,2,3,4,0,Maragogi
270620,2010,occurrence,0,0,0,0,Palestina
270330,2010,occurrence,0,2,3,0,Inhapi
270235,2010,occurrence,0,0,0,0,Craíbas
292760,2010,occurrence,0,0,0,0,Santa Brígida
261190,2010,occurrence,0,1,2,0,Rio Formoso
270040,2010,occurrence,0,1,3,0,Atalaia
270240,2010,occurrence,2,5,8,0,Delmiro Gouveia
270530,2010,occurrence,0,0,0,0,Minador do Negrão
270630,2010,occurrence,33,41,45,3,Palmeira dos Índios
270800,2010,occurrence,3,8,8,1,Santana do Ipanema
270090,2010,occurrence,0,0,0,0,Belo Monte
270375,2010,occurrence,0,0,0,0,Jequiá da Praia
270220,2010,occurrence,0,0,0,0,Coqueiro Seco
270690,2010,occurrence,1,2,3,0,Pilar
270550,2010,occurrence,0,3,5,0,Murici
270580,2010,occurrence,0,0,0,0,Olho d'Água do Casado
170210,2010,occurrence,49,98,114,8,Araguaína
270680,2010,occurrence,0,0,0,0,Piaçabuçu
270860,2010,occurrence,12,14,18,0,São Miguel dos Campos
270770,2010,occurrence,0,0,1,0,Rio Largo
270790,2010,occurrence,0,1,1,0,Santa Luzia do Norte
270520,2010,occurrence,0,1,1,0,Messias
270470,2010,occurrence,0,2,2,1,Marechal Deodoro
270660,2010,occurrence,0,1,1,0,Paulo Jacinto
270170,2010,occurrence,0,1,1,0,Capela
270380,2010,occurrence,0,1,1,0,Joaquim Gomes
270230,2010,occurrence,7,12,16,0,Coruripe
270830,2010,occurrence,0,1,1,0,São José da Laje
270644,2010,occurrence,0,1,1,0,Paripueira
270130,2010,occurrence,1,2,2,0,Cajueiro
270050,2010,occurrence,0,1,1,0,Barra de Santo Antônio
270750,2010,occurrence,0,0,0,0,Porto Real do Colégio
270010,2010,occurrence,0,1,2,0,Água Branca
270030,2010,occurrence,100,141,156,5,Arapiraca
270840,2010,occurrence,0,0,2,1,São José da Tapera
270160,2010,occurrence,0,2,2,0,Canapi
270250,2010,occurrence,1,2,3,0,Dois Riachos
270440,2010,occurrence,0,1,1,0,Major Isidoro
270290,2010,occurrence,0,1,1,0,Girau do Ponciano
270310,2010,occurrence,0,1,1,0,Igaci
270260,2010,occurrence,0,1,1,0,Feira Grande
270915,2010,occurrence,5,5,5,0,Teotônio Vilela
270920,2010,occurrence,3,3,3,0,Traipu
270710,2010,occurrence,0,0,2,0,Piranhas
270200,2010,occurrence,0,0,1,0,Coité do Nóia
270400,2010,occurrence,1,1,1,0,Junqueiro
270140,2010,occurrence,0,0,1,0,Campo Alegre
270180,2010,occurrence,0,0,0,0,Carneiros
270270,2010,occurrence,0,0,0,0,Feliz Deserto
270120,2010,occurrence,0,0,0,0,Cacimbinhas
270910,2010,occurrence,0,0,0,0,Taquarana
270610,2010,occurrence,0,0,1,0,Ouro Branco
270900,2010,occurrence,0,0,0,0,Tanque d'Arca
270590,2010,occurrence,0,0,0,0,Olho d'Água Grande
270255,2010,occurrence,0,0,0,0,Estrela de Alagoas
270880,2010,occurrence,0,1,2,0,São Sebastião
270020,2010,occurrence,1,2,2,0,Anadia
270940,2010,occurrence,1,2,4,0,Viçosa
270890,2010,occurrence,0,0,0,0,Satuba
270850,2010,occurrence,0,0,0,0,São Luís do Quitunde
270100,2010,occurrence,1,2,2,0,Boca da Mata
270780,2010,occurrence,0,0,0,0,Roteiro
270560,2010,occurrence,0,0,0,0,Novo Lino
270410,2010,occurrence,0,1,1,0,Lagoa da Canoa
270760,2010,occurrence,0,0,1,0,Quebrangulo
270640,2010,occurrence,3,4,4,0,Pão de Açúcar
270730,2010,occurrence,0,0,3,0,Porto Calvo
270300,2010,occurrence,1,2,2,0,Ibateguara
270895,2010,occurrence,1,2,2,0,Senador Rui Palmeira
270460,2010,occurrence,0,1,1,0,Maravilha
270080,2010,occurrence,0,0,0,0,Belém
270540,2010,occurrence,0,0,0,0,Monteirópolis
270370,2010,occurrence,0,0,0,0,Jaramataia
270500,2010,occurrence,0,1,1,0,Mata Grande
270720,2010,occurrence,0,1,1,0,Poço das Trincheiras
270870,2010,occurrence,0,0,0,0,São Miguel dos Milagres
270510,2010,occurrence,0,0,0,0,Matriz de Camaragibe
270280,2010,occurrence,0,0,0,0,Flexeiras
270320,2010,occurrence,0,0,0,0,Igreja Nova
270135,2010,occurrence,0,1,1,0,Campestre
270210,2010,occurrence,2,2,2,0,Colônia Leopoldina
270150,2010,occurrence,0,0,0,0,Campo Grande
270060,2010,occurrence,0,1,1,0,Barra de São Miguel
270810,2010,occurrence,0,1,1,0,Santana do Mundaú
