health_region_code,year,measure_type,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
28005,2010,occurrence,2028,9,14,17,0,4.43786982248521,6.90335305719921,8.38264299802761,0
28005,2010,residence,2777,30,49,55,0,10.8030248469571,17.6449405833633,19.8055455527548,0
28005,2015,occurrence,1507,4,10,16,0,2.6542800265428,6.635700066357,10.6171201061712,0
28005,2015,residence,2760,19,35,46,2,6.88405797101449,12.6811594202899,16.6666666666667,72.463768115942
28006,2000,occurrence,1698,17,40,51,0,10.0117785630153,23.5571260306243,30.0353356890459,0
28006,2000,residence,6012,152,220,254,2,25.2827677977379,36.5934797072522,42.2488356620093,33.2667997338656
28006,2005,occurrence,2496,15,35,42,1,6.00961538461539,14.0224358974359,16.8269230769231,40.0641025641026
28006,2005,residence,5710,102,148,173,4,17.8633975481611,25.9194395796848,30.2977232924694,70.0525394045534
28006,2010,occurrence,2123,8,10,14,1,3.76825247291569,4.71031559114461,6.59444182760245,47.1031559114461
28006,2010,residence,5201,50,71,81,3,9.61353585848875,13.651220919054,15.5739280907518,57.6812151509325
28006,2015,occurrence,2541,5,9,16,3,1.96772924045651,3.54191263282172,6.29673356946084,118.063754427391
28006,2015,residence,5765,60,83,97,8,10.40763226366,14.3972246313964,16.8256721595837,138.768430182134
28007,2000,occurrence,2293,15,39,52,0,6.54164849542085,17.0082860880942,22.6777147841256,0
28007,2000,residence,3030,44,87,110,2,14.5214521452145,28.7128712871287,36.3036303630363,66.006600660066
28007,2005,occurrence,1294,9,19,26,0,6.95517774343122,14.6831530139104,20.0927357032458,0
28007,2005,residence,2768,38,67,75,1,13.728323699422,24.2052023121387,27.0953757225434,36.1271676300578
28007,2010,occurrence,209,2,5,9,0,9.56937799043062,23.9234449760766,43.0622009569378,0
28007,2010,residence,2329,22,28,35,2,9.4461142121082,12.0223271790468,15.0279089738085,85.87376556462
28007,2015,occurrence,1586,5,7,10,0,3.15258511979823,4.41361916771753,6.30517023959647,0
28007,2015,residence,2454,28,34,44,1,11.4099429502852,13.8549307253464,17.9299103504482,40.7497962510187
29001,2000,occurrence,6914,87,205,242,3,12.5831645935783,29.6499855365924,35.0014463407579,43.3902227364767
29001,2000,residence,8665,125,263,307,4,14.4258511252164,30.3519907674553,35.4298903635315,46.1627236006924
29001,2005,occurrence,7089,75,111,134,4,10.5797714769361,15.6580617858654,18.9025250387925,56.4254478769925
29001,2005,residence,8376,134,191,217,6,15.9980897803247,22.803247373448,25.9073543457498,71.6332378223496
29001,2010,occurrence,5426,55,80,92,1,10.1363803907114,14.7438260228529,16.9553999262809,18.4297825285662
29001,2010,residence,7480,97,145,162,6,12.9679144385027,19.3850267379679,21.6577540106952,80.2139037433155
29001,2015,occurrence,5448,58,71,78,4,10.6461086637298,13.0323054331865,14.3171806167401,73.4214390602056
29001,2015,residence,7129,99,127,140,7,13.8869406648899,17.8145602468789,19.6380979099453,98.1904895497265
29002,2000,occurrence,6318,49,88,99,4,7.75561886672998,13.9284583729028,15.6695156695157,63.3111744222855
29002,2000,residence,6490,52,95,108,6,8.01232665639445,14.6379044684129,16.6409861325116,92.4499229583975
29002,2005,occurrence,6728,67,106,120,1,9.95838287752675,15.7550535077289,17.8359096313912,14.8632580261593
29002,2005,residence,6823,75,121,138,0,10.9922321559431,17.7341345449216,20.2257071669354,0
29002,2010,occurrence,7242,84,117,142,2,11.5990057995029,16.155758077879,19.6078431372549,27.6166804750069
29002,2010,residence,7115,75,104,126,1,10.5411103302881,14.6170063246662,17.709065354884,14.0548137737175
29002,2015,occurrence,7327,107,149,168,2,14.6035212228743,20.3357445066194,22.9288931349802,27.2963013511669
29002,2015,residence,7254,95,133,147,3,13.0962227736421,18.334711883099,20.2646815550041,41.3564929693962
29003,2000,occurrence,6465,119,164,183,3,18.4068058778036,25.3673627223511,28.3062645011601,46.4037122969838
29003,2000,residence,6690,127,183,205,3,18.98355754858,27.3542600896861,30.6427503736921,44.8430493273543
29003,2005,occurrence,5563,89,113,133,7,15.9985619270178,20.3127808736293,23.907963329139,125.831385942837
29003,2005,residence,5594,93,124,145,6,16.6249553092599,22.1666070790132,25.9206292456203,107.257776188774
29003,2010,occurrence,5057,65,79,86,1,12.853470437018,15.6219102234526,17.00613011667,19.7745699031046
29003,2010,residence,5235,78,102,113,1,14.8997134670487,19.4842406876791,21.585482330468,19.1021967526266
29003,2015,occurrence,4738,43,47,53,0,9.07555930772478,9.91979738286197,11.1861544955678,0
29003,2015,residence,4978,66,80,87,0,13.2583366813982,16.0707111289675,17.4768983527521,0
29004,2000,occurrence,8273,107,163,190,1,12.9336395503445,19.7026471654781,22.9662758370603,12.0875135984528
29004,2000,residence,8189,130,195,236,3,15.8749542068629,23.8124313102943,28.8191476370741,36.6345097081451
29004,2005,occurrence,8199,122,153,168,6,14.8798633979754,18.6608122941822,20.4903036955726,73.1796560556165
29004,2005,residence,8439,140,186,212,7,16.5896433226686,22.0405261286882,25.1214598886124,82.9482166133428
29004,2010,occurrence,7145,73,99,113,5,10.2169349195241,13.8558432470259,15.815255423373,69.9790062981106
29004,2010,residence,8900,109,145,168,10,12.247191011236,16.2921348314607,18.876404494382,112.359550561798
29004,2015,occurrence,6177,64,78,87,1,10.3610166747612,12.6274890723652,14.0845070422535,16.1890885543144
29004,2015,residence,8991,96,138,151,2,10.6773440106773,15.3486820153487,16.7945723501279,22.2444666889111
29005,2000,occurrence,2568,49,71,77,1,19.0809968847352,27.6479750778816,29.9844236760125,38.9408099688474
29005,2000,residence,2729,65,93,105,2,23.818248442653,34.078417002565,38.4756320996702,73.2869182850861
29005,2005,occurrence,3704,34,46,50,0,9.1792656587473,12.4190064794816,13.4989200863931,0
29005,2005,residence,3914,53,74,82,1,13.5411343893715,18.9064895247828,20.9504343382729,25.5493101686255
29005,2010,occurrence,2808,27,33,39,3,9.61538461538461,11.7521367521368,13.8888888888889,106.837606837607
29005,2010,residence,3393,42,55,67,3,12.3784261715296,16.2098437960507,19.7465369879163,88.4173297966401
29005,2015,occurrence,2519,21,27,30,2,8.33664152441445,10.7185391028186,11.9094878920206,79.3965859468043
29005,2015,residence,3128,39,52,58,2,12.4680306905371,16.6240409207161,18.542199488491,63.9386189258312
29006,2000,occurrence,18625,149,278,320,15,8,14.9261744966443,17.1812080536913,80.5369127516778
29006,2000,residence,18443,135,257,305,10,7.31985034972618,13.9348262213306,16.537439679011,54.2211137016754
29006,2005,occurrence,17439,247,376,424,8,14.1636561729457,21.5608693159011,24.3133207179311,45.8741900338322
29006,2005,residence,16857,253,363,405,6,15.0086017678116,21.5340807972949,24.0256273358249,35.5935219789998
29006,2010,occurrence,18075,233,329,377,13,12.8907330567082,18.2019363762102,20.8575380359613,71.9225449515906
29006,2010,residence,16636,184,273,317,10,11.0603510459245,16.4101947583554,19.0550613128156,60.1106035104592
29006,2015,occurrence,17032,175,254,295,9,10.2747768905589,14.9131047440113,17.3203381869422,52.8417097228746
29006,2015,residence,16555,147,195,221,14,8.87949260042283,11.7789187556629,13.349441256418,84.5665961945032
29007,2000,occurrence,6759,102,155,178,1,15.0909897913893,22.9323864476994,26.3352566947773,14.7950880307738
29007,2000,residence,6652,109,165,194,2,16.3860493084787,24.8045700541191,29.16416115454,30.0661455201443
29007,2005,occurrence,6700,85,118,123,4,12.6865671641791,17.6119402985075,18.3582089552239,59.7014925373134
29007,2005,residence,6689,80,117,123,6,11.9599342203618,17.4914037972791,18.3883988638063,89.6995066527134
29007,2010,occurrence,5875,64,81,100,5,10.8936170212766,13.7872340425532,17.0212765957447,85.1063829787234
29007,2010,residence,5903,68,93,116,5,11.519566322209,15.7547009994918,19.6510249025919,84.7026935456548
29007,2015,occurrence,5693,46,58,69,3,8.0800983664149,10.1879501141753,12.1201475496223,52.6962936940102
29007,2015,residence,5804,46,60,74,3,7.92556857339766,10.3376981392143,12.749827705031,51.6884906960717
29008,2000,occurrence,2851,23,56,62,1,8.0673447913013,19.6422307962119,21.7467555243774,35.0754121360926
29008,2000,residence,3076,25,61,69,2,8.12743823146944,19.8309492847854,22.4317295188557,65.0195058517555
29008,2005,occurrence,3333,54,72,79,1,16.2016201620162,21.6021602160216,23.7023702370237,30.00300030003
29008,2005,residence,3355,57,81,93,3,16.9895678092399,24.1430700447094,27.7198211624441,89.4187779433681
29008,2010,occurrence,2633,29,42,47,2,11.0140524116977,15.9513862514242,17.8503608051652,75.9589821496392
29008,2010,residence,2688,31,49,57,3,11.5327380952381,18.2291666666667,21.2053571428571,111.607142857143
29008,2015,occurrence,2862,33,39,45,2,11.5303983228512,13.6268343815514,15.7232704402516,69.8812019566737
29008,2015,residence,2923,35,44,53,2,11.9739993157715,15.0530277112556,18.1320561067397,68.4228532329798
29009,2000,occurrence,5191,93,176,222,2,17.9156231939896,33.9048352918513,42.7663263340397,38.5282219225583
29009,2000,residence,6063,107,201,253,2,17.6480290285337,33.151904997526,41.7285172356919,32.986970146792
29009,2005,occurrence,4222,72,116,140,4,17.0535291331123,27.4751302700142,33.1596399810516,94.7418285172904
29009,2005,residence,5343,107,159,187,5,20.0262025079543,29.7585626052779,34.9990641961445,93.5803855511885
29009,2010,occurrence,3936,46,69,80,3,11.6869918699187,17.5304878048781,20.3252032520325,76.219512195122
29009,2010,residence,4930,71,104,121,2,14.4016227180527,21.0953346855984,24.5436105476673,40.5679513184584
29009,2015,occurrence,3632,40,52,60,3,11.0132158590308,14.3171806167401,16.5198237885463,82.5991189427313
29009,2015,residence,4346,54,71,82,2,12.4252185918086,16.3368614818224,18.8679245283019,46.0193281178095
29010,2000,occurrence,8342,107,186,213,3,12.8266602733158,22.2968113162311,25.5334452169743,35.962598897147
29010,2000,residence,8131,105,184,212,3,12.913540769893,22.6294428729554,26.0730537449268,36.8958307711229
29010,2005,occurrence,7976,83,106,123,4,10.4062186559679,13.2898696088265,15.4212637913741,50.1504513540622
29010,2005,residence,8085,88,119,143,5,10.8843537414966,14.7186147186147,17.687074829932,61.8429189857761
29010,2010,occurrence,6477,102,123,137,3,15.748031496063,18.9902732746642,21.1517677937317,46.3177396943029
29010,2010,residence,6513,99,125,146,3,15.2003684937817,19.1923844618455,22.4167050514356,46.0617227084293
29010,2015,occurrence,6473,89,116,132,2,13.7494206704774,17.9205932334312,20.3923991966631,30.8975745403986
29010,2015,residence,6195,76,96,113,2,12.2679580306699,15.4963680387409,18.2405165456013,32.2841000807103
29011,2000,occurrence,5087,85,195,213,2,16.7092588952231,38.333005700806,41.871436996265,39.3159032828779
29011,2000,residence,5276,91,209,234,3,17.2479150871873,39.6133434420015,44.3517816527673,56.8612585291888
29011,2005,occurrence,4537,44,82,97,3,9.69803835133348,18.0736169274851,21.3797663654397,66.1229887590919
29011,2005,residence,4679,57,111,128,3,12.1820901902116,23.7230177388331,27.3562727078436,64.1162641590083
29011,2010,occurrence,3568,34,46,55,3,9.52914798206278,12.8923766816144,15.414798206278,84.0807174887892
29011,2010,residence,3739,59,85,99,3,15.77962021931,22.7333511634127,26.4776678256218,80.2353570473389
29011,2015,occurrence,3354,23,27,29,3,6.85748360166965,8.05008944543828,8.6463923673226,89.4454382826476
29011,2015,residence,3556,39,58,63,3,10.9673790776153,16.310461192351,17.7165354330709,84.3644544431946
29012,2000,occurrence,9754,232,390,487,3,23.7851137994669,39.9835964732418,49.9282345704327,30.7566126717244
29012,2000,residence,9271,215,364,454,2,23.1905943263941,39.2622155107324,48.9699061589904,21.5726458850178
29012,2005,occurrence,10811,259,369,430,15,23.9570807510869,34.1319026917029,39.7743039496809,138.747571917491
29012,2005,residence,9650,182,259,308,14,18.860103626943,26.839378238342,31.9170984455959,145.077720207254
29012,2010,occurrence,9513,231,293,336,7,24.2825607064018,30.7999579522758,35.3200883002208,73.5835172921266
29012,2010,residence,7978,149,189,218,6,18.6763599899724,23.6901479067435,27.3251441464026,75.2068187515668
29012,2015,occurrence,8032,134,162,180,4,16.6832669322709,20.1693227091633,22.4103585657371,49.800796812749
29012,2015,residence,7030,109,133,145,5,15.5049786628734,18.9189189189189,20.6258890469417,71.1237553342817
29013,2000,occurrence,4215,42,78,89,2,9.9644128113879,18.5053380782918,21.1150652431791,47.4495848161329
29013,2000,residence,4166,43,81,97,3,10.3216514642343,19.4431108977436,23.2837253960634,72.011521843495
29013,2005,occurrence,3994,56,81,95,1,14.021031547321,20.2804206309464,23.7856785177767,25.0375563345018
29013,2005,residence,4008,73,112,126,2,18.2135728542914,27.9441117764471,31.437125748503,49.9001996007984
29013,2010,occurrence,3134,38,46,54,3,12.1250797702616,14.6777281429483,17.230376515635,95.7243139757498
29013,2010,residence,3573,62,77,88,4,17.3523649594179,21.5505177721802,24.629163168206,111.950741673664
29013,2015,occurrence,2555,30,38,42,2,11.7416829745597,14.8727984344423,16.4383561643836,78.2778864970646
29013,2015,residence,3153,44,60,64,5,13.9549635267999,19.0294957183635,20.2981287662544,158.579130986362
29014,2000,occurrence,7421,86,188,211,4,11.5887346718771,25.3335130036383,28.4328257647217,53.9010914971028
29014,2000,residence,7131,84,183,209,5,11.7795540597392,25.6625999158603,29.3086523629225,70.1163932127331
29014,2005,occurrence,6775,52,99,118,4,7.67527675276753,14.6125461254613,17.4169741697417,59.0405904059041
29014,2005,residence,6597,79,142,164,6,11.9751402152494,21.5249355767773,24.8597847506442,90.9504320145521
29014,2010,occurrence,5465,69,87,96,5,12.6258005489479,15.9194876486734,17.5663311985361,91.4913083257091
29014,2010,residence,5541,82,111,124,6,14.7987727846959,20.0324851109908,22.3786320158816,108.283703302653
29014,2015,occurrence,4862,34,45,52,3,6.99300699300699,9.25545043192102,10.6951871657754,61.7030028794735
29014,2015,residence,5213,61,87,95,7,11.7015154421638,16.6890466142336,18.2236715902551,134.27968540188
29015,2000,occurrence,10101,142,250,301,6,14.0580140580141,24.7500247500248,29.7990297990298,59.4000594000594
29015,2000,residence,9713,141,249,297,7,14.5166272006589,25.6357459075466,30.5775764439411,72.0683619890868
29015,2005,occurrence,8892,145,211,239,4,16.3067926225821,23.7291947818264,26.8780926675664,44.9842555105713
29015,2005,residence,8934,154,228,264,4,17.2375195880904,25.520483546004,29.5500335795836,44.7727781508843
29015,2010,occurrence,7343,79,102,125,2,10.7585455535885,13.8907803350129,17.0230151164374,27.2368241862999
29015,2010,residence,7648,91,128,155,3,11.8985355648536,16.7364016736402,20.2667364016736,39.2259414225941
29015,2015,occurrence,7540,94,118,133,6,12.4668435013263,15.6498673740053,17.6392572944297,79.5755968169761
29015,2015,residence,7259,100,135,151,5,13.7760022041604,18.5976029756165,20.8017633282821,68.8800110208018
29016,2000,occurrence,12152,160,256,294,7,13.1665569453588,21.0664911125741,24.1935483870968,57.6036866359447
29016,2000,residence,9596,172,261,291,7,17.9241350562734,27.1988328470196,30.3251354731138,72.9470612755315
29016,2005,occurrence,11328,157,225,255,16,13.8594632768362,19.8622881355932,22.510593220339,141.242937853107
29016,2005,residence,10207,172,242,274,13,16.8511805623592,23.7092191633193,26.8443225237582,127.363574017831
29016,2010,occurrence,8619,68,81,96,5,7.88954635108481,9.3978419770275,11.1381830838844,58.0113702285648
29016,2010,residence,9111,112,138,161,5,12.2928328394249,15.1465261771485,17.6709472066733,54.8787180331468
29016,2015,occurrence,8897,40,50,68,5,4.49589749353715,5.61987186692143,7.64302573901315,56.1987186692144
29016,2015,residence,9242,105,147,169,6,11.3611772343649,15.9056481281108,18.2860852629301,64.9210127677992
29017,2000,occurrence,5262,37,98,108,4,7.03154694032687,18.6240973014063,20.5245153933865,76.0167236792094
29017,2000,residence,4484,50,120,135,4,11.1507582515611,26.7618198037467,30.107047279215,89.2060660124889
29017,2005,occurrence,4783,66,106,113,5,13.7988710014635,22.1618231235626,23.62533974493,104.536901526239
29017,2005,residence,4134,59,90,101,4,14.2718916303822,21.7706821480406,24.4315432994678,96.7585873246251
29017,2010,occurrence,4301,65,79,92,1,15.1127644733783,18.3678214368751,21.3903743315508,23.2504068821204
29017,2010,residence,3899,66,83,91,2,16.9274172864837,21.2875096178507,23.3393177737882,51.2952038984355
29017,2015,occurrence,3414,23,28,32,3,6.7369654364382,8.20152314001172,9.37316930287053,87.8734622144112
29017,2015,residence,3808,42,57,67,6,11.0294117647059,14.968487394958,17.5945378151261,157.563025210084
29018,2000,occurrence,6422,128,209,246,1,19.9314855185301,32.5443786982249,38.3058237309249,15.5714730613516
29018,2000,residence,6522,130,213,254,1,19.9325360318921,32.6586936522539,38.9451088623122,15.3327200245324
29018,2005,occurrence,6986,110,163,193,8,15.7457772688234,23.3323790438019,27.6266819352992,114.514743773261
