municipality_code,year,measure_type,municipality_name,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
221110,2005,residence,União,830,16,20,27,0,19.2771084337349,24.0963855421687,32.5301204819277,0
221110,2010,occurrence,União,537,4,6,6,0,7.4487895716946,11.1731843575419,11.1731843575419,0
221110,2010,residence,União,720,12,17,18,0,16.6666666666667,23.6111111111111,25,0
221110,2015,occurrence,União,378,2,3,3,0,5.29100529100529,7.93650793650794,7.93650793650794,0
221110,2015,residence,União,758,13,18,19,0,17.1503957783641,23.7467018469657,25.065963060686,0
221120,2000,occurrence,Uruçuí,445,6,6,8,1,13.4831460674157,13.4831460674157,17.9775280898876,224.719101123595
221120,2000,residence,Uruçuí,322,6,7,9,1,18.6335403726708,21.7391304347826,27.9503105590062,310.55900621118
221120,2005,occurrence,Uruçuí,584,2,4,4,0,3.42465753424658,6.84931506849315,6.84931506849315,0
221120,2005,residence,Uruçuí,445,2,3,3,0,4.49438202247191,6.74157303370787,6.74157303370787,0
221120,2010,occurrence,Uruçuí,478,1,1,1,0,2.09205020920502,2.09205020920502,2.09205020920502,0
221120,2010,residence,Uruçuí,393,1,2,2,0,2.54452926208651,5.08905852417303,5.08905852417303,0
221120,2015,occurrence,Uruçuí,444,0,0,1,1,0,0,2.25225225225225,225.225225225225
221120,2015,residence,Uruçuí,507,3,3,4,1,5.91715976331361,5.91715976331361,7.88954635108481,197.23865877712
221130,2000,occurrence,Valença do Piauí,925,3,5,6,0,3.24324324324324,5.40540540540541,6.48648648648649,0
221130,2000,residence,Valença do Piauí,386,0,1,2,0,0,2.59067357512953,5.18134715025907,0
221130,2005,occurrence,Valença do Piauí,854,11,14,14,1,12.8805620608899,16.3934426229508,16.3934426229508,117.096018735363
221130,2005,residence,Valença do Piauí,347,9,14,14,1,25.9365994236311,40.3458213256484,40.3458213256484,288.184438040346
221130,2010,occurrence,Valença do Piauí,852,3,5,5,0,3.52112676056338,5.86854460093897,5.86854460093897,0
221130,2010,residence,Valença do Piauí,307,6,8,8,0,19.5439739413681,26.0586319218241,26.0586319218241,0
221130,2015,occurrence,Valença do Piauí,928,1,3,4,0,1.07758620689655,3.23275862068966,4.31034482758621,0
221130,2015,residence,Valença do Piauí,274,0,1,1,1,0,3.64963503649635,3.64963503649635,364.963503649635
221135,2000,occurrence,Várzea Branca,0,0,0,0,0,,,,
221135,2000,residence,Várzea Branca,35,0,0,0,0,0,0,0,0
221135,2005,occurrence,Várzea Branca,18,1,1,1,0,55.5555555555556,55.5555555555556,55.5555555555556,0
221135,2005,residence,Várzea Branca,101,2,2,2,0,19.8019801980198,19.8019801980198,19.8019801980198,0
221135,2010,occurrence,Várzea Branca,9,1,1,1,0,111.111111111111,111.111111111111,111.111111111111,0
221135,2010,residence,Várzea Branca,79,4,4,4,0,50.6329113924051,50.6329113924051,50.6329113924051,0
221135,2015,occurrence,Várzea Branca,0,0,0,1,0,,,,
221135,2015,residence,Várzea Branca,81,0,0,1,0,0,0,12.3456790123457,0
221140,2000,occurrence,Várzea Grande,47,0,0,0,0,0,0,0,0
221140,2000,residence,Várzea Grande,80,0,0,0,0,0,0,0,0
221140,2005,occurrence,Várzea Grande,26,0,0,0,0,0,0,0,0
221140,2005,residence,Várzea Grande,63,1,1,1,0,15.8730158730159,15.8730158730159,15.8730158730159,0
221140,2010,occurrence,Várzea Grande,15,1,1,1,0,66.6666666666667,66.6666666666667,66.6666666666667,0
221140,2010,residence,Várzea Grande,52,1,1,1,1,19.2307692307692,19.2307692307692,19.2307692307692,1923.07692307692
221140,2015,occurrence,Várzea Grande,3,0,0,0,0,0,0,0,0
221140,2015,residence,Várzea Grande,45,1,1,1,0,22.2222222222222,22.2222222222222,22.2222222222222,0
221150,2000,occurrence,Vera Mendes,12,0,1,2,0,0,83.3333333333333,166.666666666667,0
221150,2000,residence,Vera Mendes,54,0,2,3,0,0,37.037037037037,55.5555555555556,0
221150,2005,occurrence,Vera Mendes,9,0,0,0,0,0,0,0,0
221150,2005,residence,Vera Mendes,44,0,0,0,0,0,0,0,0
221150,2010,occurrence,Vera Mendes,0,0,0,0,0,,,,
221150,2010,residence,Vera Mendes,49,0,0,0,0,0,0,0,0
221150,2015,occurrence,Vera Mendes,0,0,0,0,0,,,,
221150,2015,residence,Vera Mendes,46,2,2,2,0,43.4782608695652,43.4782608695652,43.4782608695652,0
221160,2000,occurrence,Vila Nova do Piauí,5,0,0,0,0,0,0,0,0
221160,2000,residence,Vila Nova do Piauí,45,1,1,1,0,22.2222222222222,22.2222222222222,22.2222222222222,0
221160,2005,occurrence,Vila Nova do Piauí,1,0,1,1,0,0,1000,1000,0
221160,2005,residence,Vila Nova do Piauí,32,0,1,1,0,0,31.25,31.25,0
221160,2010,occurrence,Vila Nova do Piauí,0,0,0,0,0,,,,
221160,2010,residence,Vila Nova do Piauí,31,0,1,1,0,0,32.258064516129,32.258064516129,0
221160,2015,occurrence,Vila Nova do Piauí,0,0,0,0,0,,,,
221160,2015,residence,Vila Nova do Piauí,37,2,2,2,0,54.0540540540541,54.0540540540541,54.0540540540541,0
221170,2000,occurrence,Wall Ferraz,21,1,1,1,0,47.6190476190476,47.6190476190476,47.6190476190476,0
221170,2000,residence,Wall Ferraz,73,1,1,1,0,13.6986301369863,13.6986301369863,13.6986301369863,0
221170,2005,occurrence,Wall Ferraz,69,1,1,1,0,14.4927536231884,14.4927536231884,14.4927536231884,0
221170,2005,residence,Wall Ferraz,97,1,1,1,0,10.3092783505155,10.3092783505155,10.3092783505155,0
221170,2010,occurrence,Wall Ferraz,19,1,1,1,0,52.6315789473684,52.6315789473684,52.6315789473684,0
221170,2010,residence,Wall Ferraz,64,2,3,3,0,31.25,46.875,46.875,0
221170,2015,occurrence,Wall Ferraz,3,0,0,0,0,0,0,0,0
221170,2015,residence,Wall Ferraz,39,0,0,0,0,0,0,0,0
230010,2000,occurrence,Abaiara,1,0,0,0,0,0,0,0,0
230010,2000,residence,Abaiara,86,3,3,3,0,34.8837209302326,34.8837209302326,34.8837209302326,0
230010,2005,occurrence,Abaiara,1,0,0,1,0,0,0,1000,0
230010,2005,residence,Abaiara,190,3,3,4,0,15.7894736842105,15.7894736842105,21.0526315789474,0
230010,2010,occurrence,Abaiara,1,0,0,2,0,0,0,2000,0
230010,2010,residence,Abaiara,144,1,2,3,0,6.94444444444445,13.8888888888889,20.8333333333333,0
230010,2015,occurrence,Abaiara,0,0,0,0,0,,,,
230010,2015,residence,Abaiara,139,3,3,3,0,21.5827338129496,21.5827338129496,21.5827338129496,0
230015,2000,occurrence,Acarape,1,1,2,2,0,1000,2000,2000,0
230015,2000,residence,Acarape,231,3,7,9,0,12.987012987013,30.3030303030303,38.961038961039,0
230015,2005,occurrence,Acarape,0,0,0,1,0,,,,
230015,2005,residence,Acarape,193,1,3,4,0,5.18134715025907,15.5440414507772,20.7253886010363,0
230015,2010,occurrence,Acarape,0,0,0,0,0,,,,
230015,2010,residence,Acarape,213,0,4,5,0,0,18.7793427230047,23.4741784037559,0
230015,2015,occurrence,Acarape,0,0,0,0,0,,,,
230015,2015,residence,Acarape,224,0,0,1,0,0,0,4.46428571428571,0
230020,2000,occurrence,Acaraú,1310,12,20,21,1,9.16030534351145,15.2671755725191,16.030534351145,76.3358778625954
230020,2000,residence,Acaraú,1115,19,30,34,1,17.0403587443946,26.9058295964126,30.4932735426009,89.6860986547085
230020,2005,occurrence,Acaraú,1012,3,8,10,0,2.96442687747036,7.90513833992095,9.88142292490119,0
230020,2005,residence,Acaraú,1090,14,27,32,1,12.8440366972477,24.7706422018349,29.3577981651376,91.743119266055
230020,2010,occurrence,Acaraú,1411,3,4,5,1,2.12615166548547,2.83486888731396,3.54358610914245,70.8717221828491
230020,2010,residence,Acaraú,943,12,13,15,1,12.7253446447508,13.7857900318134,15.9066808059385,106.044538706257
230020,2015,occurrence,Acaraú,1901,4,4,6,0,2.10415570752236,2.10415570752236,3.15623356128354,0
230020,2015,residence,Acaraú,1039,11,16,19,0,10.5871029836381,15.3994225216554,18.2868142444658,0
230030,2000,occurrence,Acopiara,1129,19,28,31,1,16.829052258636,24.8007085916741,27.4579273693534,88.5739592559787
230030,2000,residence,Acopiara,916,14,23,27,1,15.2838427947598,25.1091703056769,29.4759825327511,109.170305676856
230030,2005,occurrence,Acopiara,1013,6,8,8,1,5.92300098716683,7.89733464955578,7.89733464955578,98.7166831194472
230030,2005,residence,Acopiara,844,16,22,23,1,18.957345971564,26.0663507109005,27.2511848341232,118.483412322275
230030,2010,occurrence,Acopiara,803,8,8,9,0,9.9626400996264,9.9626400996264,11.2079701120797,0
230030,2010,residence,Acopiara,734,9,10,11,0,12.2615803814714,13.6239782016349,14.9863760217984,0
230030,2015,occurrence,Acopiara,645,0,2,3,0,0,3.10077519379845,4.65116279069768,0
230030,2015,residence,Acopiara,629,2,3,4,0,3.17965023847377,4.76947535771065,6.35930047694754,0
230040,2000,occurrence,Aiuaba,293,6,13,13,1,20.4778156996587,44.3686006825939,44.3686006825939,341.296928327645
230040,2000,residence,Aiuaba,318,8,16,16,1,25.1572327044025,50.314465408805,50.314465408805,314.465408805031
230040,2005,occurrence,Aiuaba,186,1,2,2,0,5.37634408602151,10.752688172043,10.752688172043,0
230040,2005,residence,Aiuaba,271,2,5,5,0,7.38007380073801,18.450184501845,18.450184501845,0
230040,2010,occurrence,Aiuaba,84,1,1,2,0,11.9047619047619,11.9047619047619,23.8095238095238,0
230040,2010,residence,Aiuaba,226,6,8,9,1,26.5486725663717,35.3982300884956,39.8230088495575,442.477876106195
230040,2015,occurrence,Aiuaba,32,1,1,1,0,31.25,31.25,31.25,0
230040,2015,residence,Aiuaba,169,2,5,5,0,11.8343195266272,29.585798816568,29.585798816568,0
230050,2000,occurrence,Alcântaras,21,0,0,0,0,0,0,0,0
230050,2000,residence,Alcântaras,185,1,3,3,0,5.40540540540541,16.2162162162162,16.2162162162162,0
230050,2005,occurrence,Alcântaras,3,0,0,0,0,0,0,0,0
230050,2005,residence,Alcântaras,147,1,2,2,0,6.80272108843537,13.6054421768707,13.6054421768707,0
230050,2010,occurrence,Alcântaras,4,0,1,1,0,0,250,250,0
230050,2010,residence,Alcântaras,163,5,6,6,0,30.6748466257669,36.8098159509202,36.8098159509202,0
230050,2015,occurrence,Alcântaras,3,0,0,0,0,0,0,0,0
230050,2015,residence,Alcântaras,126,0,1,1,0,0,7.93650793650794,7.93650793650794,0
230060,2000,occurrence,Altaneira,58,1,3,3,0,17.2413793103448,51.7241379310345,51.7241379310345,0
230060,2000,residence,Altaneira,114,2,5,6,0,17.5438596491228,43.859649122807,52.6315789473684,0
230060,2005,occurrence,Altaneira,24,0,1,2,0,0,41.6666666666667,83.3333333333333,0
230060,2005,residence,Altaneira,147,2,3,3,1,13.6054421768707,20.4081632653061,20.4081632653061,680.272108843538
230060,2010,occurrence,Altaneira,13,0,0,0,0,0,0,0,0
230060,2010,residence,Altaneira,88,1,1,1,0,11.3636363636364,11.3636363636364,11.3636363636364,0
230060,2015,occurrence,Altaneira,19,0,0,0,0,0,0,0,0
230060,2015,residence,Altaneira,111,1,1,1,0,9.00900900900901,9.00900900900901,9.00900900900901,0
230070,2000,occurrence,Alto Santo,215,4,5,5,0,18.6046511627907,23.2558139534884,23.2558139534884,0
230070,2000,residence,Alto Santo,223,5,6,6,0,22.4215246636771,26.9058295964126,26.9058295964126,0
230070,2005,occurrence,Alto Santo,143,1,2,2,0,6.99300699300699,13.986013986014,13.986013986014,0
230070,2005,residence,Alto Santo,236,3,5,5,0,12.7118644067797,21.1864406779661,21.1864406779661,0
230070,2010,occurrence,Alto Santo,103,0,0,1,0,0,0,9.70873786407767,0
230070,2010,residence,Alto Santo,182,1,1,3,0,5.4945054945055,5.4945054945055,16.4835164835165,0
230070,2015,occurrence,Alto Santo,85,0,0,0,0,0,0,0,0
230070,2015,residence,Alto Santo,217,4,5,5,0,18.4331797235023,23.0414746543779,23.0414746543779,0
230075,2000,occurrence,Amontada,637,4,12,18,0,6.27943485086342,18.8383045525903,28.2574568288854,0
230075,2000,residence,Amontada,681,10,24,30,0,14.6842878120411,35.2422907488987,44.0528634361233,0
230075,2005,occurrence,Amontada,527,0,1,3,1,0,1.89753320683112,5.69259962049336,189.753320683112
230075,2005,residence,Amontada,716,5,9,14,2,6.98324022346369,12.5698324022346,19.5530726256983,279.329608938548
230075,2010,occurrence,Amontada,350,1,1,1,0,2.85714285714286,2.85714285714286,2.85714285714286,0
230075,2010,residence,Amontada,690,6,12,13,0,8.69565217391304,17.3913043478261,18.8405797101449,0
230075,2015,occurrence,Amontada,43,0,1,1,0,0,23.2558139534884,23.2558139534884,0
230075,2015,residence,Amontada,707,9,10,11,0,12.7298444130127,14.1442715700141,15.5586987270156,0
230080,2000,occurrence,Antonina do Norte,122,1,3,3,0,8.19672131147541,24.5901639344262,24.5901639344262,0
230080,2000,residence,Antonina do Norte,154,2,7,7,0,12.987012987013,45.4545454545455,45.4545454545455,0
230080,2005,occurrence,Antonina do Norte,89,0,0,0,0,0,0,0,0
230080,2005,residence,Antonina do Norte,136,1,1,1,0,7.35294117647059,7.35294117647059,7.35294117647059,0
230080,2010,occurrence,Antonina do Norte,55,0,0,1,0,0,0,18.1818181818182,0
230080,2010,residence,Antonina do Norte,125,0,2,3,0,0,16,24,0
230080,2015,occurrence,Antonina do Norte,25,0,0,0,0,0,0,0,0
230080,2015,residence,Antonina do Norte,76,0,0,0,0,0,0,0,0
230090,2000,occurrence,Apuiarés,104,1,3,5,0,9.61538461538461,28.8461538461539,48.0769230769231,0
230090,2000,residence,Apuiarés,188,4,6,10,0,21.2765957446809,31.9148936170213,53.1914893617021,0
230090,2005,occurrence,Apuiarés,78,0,0,0,0,0,0,0,0
230090,2005,residence,Apuiarés,178,1,1,1,0,5.61797752808989,5.61797752808989,5.61797752808989,0
230090,2010,occurrence,Apuiarés,30,0,0,2,0,0,0,66.6666666666667,0
230090,2010,residence,Apuiarés,145,1,2,5,0,6.89655172413793,13.7931034482759,34.4827586206897,0
230090,2015,occurrence,Apuiarés,34,0,0,0,0,0,0,0,0
230090,2015,residence,Apuiarés,152,1,3,4,1,6.57894736842105,19.7368421052632,26.3157894736842,657.894736842105
230100,2000,occurrence,Aquiraz,430,0,4,6,1,0,9.30232558139535,13.953488372093,232.558139534884
230100,2000,residence,Aquiraz,1014,10,17,23,2,9.86193293885602,16.7652859960552,22.6824457593688,197.23865877712
230100,2005,occurrence,Aquiraz,506,3,4,4,0,5.92885375494071,7.90513833992095,7.90513833992095,0
230100,2005,residence,Aquiraz,996,9,13,18,1,9.03614457831325,13.0522088353414,18.0722891566265,100.401606425703
230100,2010,occurrence,Aquiraz,319,4,4,5,0,12.5391849529781,12.5391849529781,15.6739811912226,0
230100,2010,residence,Aquiraz,899,9,15,16,0,10.0111234705228,16.6852057842047,17.797552836485,0
230100,2015,occurrence,Aquiraz,401,1,1,2,0,2.49376558603491,2.49376558603491,4.98753117206983,0
230100,2015,residence,Aquiraz,1246,4,6,7,0,3.21027287319422,4.81540930979133,5.61797752808989,0
230110,2000,occurrence,Aracati,1314,11,16,18,0,8.37138508371385,12.1765601217656,13.6986301369863,0
230110,2000,residence,Aracati,1192,15,22,27,1,12.5838926174497,18.4563758389262,22.6510067114094,83.8926174496644
230110,2005,occurrence,Aracati,1488,11,15,16,1,7.39247311827957,10.0806451612903,10.752688172043,67.2043010752688
230110,2005,residence,Aracati,1068,12,17,20,0,11.2359550561798,15.9176029962547,18.7265917602996,0
230110,2010,occurrence,Aracati,1607,10,12,13,0,6.22277535780958,7.4673304293715,8.08960796515246,0
230110,2010,residence,Aracati,1047,6,8,10,0,5.73065902578797,7.64087870105062,9.55109837631328,0
230110,2015,occurrence,Aracati,1646,7,9,15,0,4.25273390036452,5.4678007290401,9.11300121506683,0
230110,2015,residence,Aracati,1020,11,14,20,3,10.7843137254902,13.7254901960784,19.6078431372549,294.117647058824
230120,2000,occurrence,Aracoiaba,334,2,9,9,0,5.98802395209581,26.9461077844311,26.9461077844311,0
230120,2000,residence,Aracoiaba,456,3,12,14,0,6.57894736842105,26.3157894736842,30.7017543859649,0
230120,2005,occurrence,Aracoiaba,227,0,0,0,0,0,0,0,0
230120,2005,residence,Aracoiaba,407,2,3,4,0,4.91400491400491,7.37100737100737,9.82800982800983,0
230120,2010,occurrence,Aracoiaba,21,1,2,2,0,47.6190476190476,95.2380952380952,95.2380952380952,0
230120,2010,residence,Aracoiaba,340,3,5,5,0,8.82352941176471,14.7058823529412,14.7058823529412,0
230120,2015,occurrence,Aracoiaba,3,0,0,0,0,0,0,0,0
230120,2015,residence,Aracoiaba,363,3,5,5,0,8.26446280991735,13.7741046831956,13.7741046831956,0
230125,2000,occurrence,Ararendá,130,1,2,2,0,7.69230769230769,15.3846153846154,15.3846153846154,0
230125,2000,residence,Ararendá,175,5,7,8,0,28.5714285714286,40,45.7142857142857,0
230125,2005,occurrence,Ararendá,126,0,1,1,0,0,7.93650793650794,7.93650793650794,0
230125,2005,residence,Ararendá,193,1,3,3,0,5.18134715025907,15.5440414507772,15.5440414507772,0
230125,2010,occurrence,Ararendá,43,0,0,0,0,0,0,0,0
230125,2010,residence,Ararendá,140,1,1,1,0,7.14285714285714,7.14285714285714,7.14285714285714,0
230125,2015,occurrence,Ararendá,13,0,1,1,0,0,76.9230769230769,76.9230769230769,0
230125,2015,residence,Ararendá,101,3,4,5,0,29.7029702970297,39.6039603960396,49.5049504950495,0
230130,2000,occurrence,Araripe,434,1,10,12,1,2.30414746543779,23.0414746543779,27.6497695852535,230.414746543779
230130,2000,residence,Araripe,530,4,12,14,0,7.54716981132076,22.6415094339623,26.4150943396226,0
230130,2005,occurrence,Araripe,435,0,2,2,0,0,4.59770114942529,4.59770114942529,0
230130,2005,residence,Araripe,563,2,7,7,0,3.55239786856128,12.4333925399645,12.4333925399645,0
230130,2010,occurrence,Araripe,253,1,1,3,0,3.95256916996047,3.95256916996047,11.8577075098814,0
230130,2010,residence,Araripe,396,2,3,7,0,5.05050505050505,7.57575757575758,17.6767676767677,0
230130,2015,occurrence,Araripe,142,0,0,0,0,0,0,0,0
230130,2015,residence,Araripe,359,0,1,2,0,0,2.78551532033426,5.57103064066852,0
230140,2000,occurrence,Aratuba,143,0,0,1,0,0,0,6.99300699300699,0
230140,2000,residence,Aratuba,217,0,1,4,0,0,4.60829493087558,18.4331797235023,0
230140,2005,occurrence,Aratuba,77,1,2,2,0,12.987012987013,25.974025974026,25.974025974026,0
230140,2005,residence,Aratuba,224,2,3,3,0,8.92857142857143,13.3928571428571,13.3928571428571,0
230140,2010,occurrence,Aratuba,16,0,1,2,0,0,62.5,125,0
230140,2010,residence,Aratuba,205,1,3,4,0,4.87804878048781,14.6341463414634,19.5121951219512,0
230140,2015,occurrence,Aratuba,10,0,0,0,0,0,0,0,0
230140,2015,residence,Aratuba,172,2,2,2,0,11.6279069767442,11.6279069767442,11.6279069767442,0
230150,2000,occurrence,Arneiroz,83,4,4,5,0,48.1927710843374,48.1927710843374,60.2409638554217,0
230150,2000,residence,Arneiroz,122,5,6,7,0,40.9836065573771,49.1803278688525,57.3770491803279,0
230150,2005,occurrence,Arneiroz,52,0,0,0,0,0,0,0,0
230150,2005,residence,Arneiroz,121,0,1,1,0,0,8.26446280991735,8.26446280991735,0
230150,2010,occurrence,Arneiroz,31,0,0,0,0,0,0,0,0
230150,2010,residence,Arneiroz,97,1,2,2,0,10.3092783505155,20.6185567010309,20.6185567010309,0
230150,2015,occurrence,Arneiroz,7,0,0,0,0,0,0,0,0
230150,2015,residence,Arneiroz,103,0,0,0,0,0,0,0,0
230160,2000,occurrence,Assaré,376,2,5,5,0,5.31914893617021,13.2978723404255,13.2978723404255,0
230160,2000,residence,Assaré,472,2,6,9,0,4.23728813559322,12.7118644067797,19.0677966101695,0
230160,2005,occurrence,Assaré,302,1,2,2,0,3.3112582781457,6.62251655629139,6.62251655629139,0
230160,2005,residence,Assaré,446,1,2,4,0,2.24215246636771,4.48430493273543,8.96860986547085,0
230160,2010,occurrence,Assaré,81,0,0,0,0,0,0,0,0
230160,2010,residence,Assaré,292,1,1,1,1,3.42465753424658,3.42465753424658,3.42465753424658,342.465753424658
230160,2015,occurrence,Assaré,77,1,1,1,0,12.987012987013,12.987012987013,12.987012987013,0
230160,2015,residence,Assaré,305,3,3,6,0,9.83606557377049,9.83606557377049,19.672131147541,0
230170,2000,occurrence,Aurora,295,2,5,6,0,6.77966101694915,16.9491525423729,20.3389830508475,0
230170,2000,residence,Aurora,238,3,6,8,0,12.6050420168067,25.2100840336134,33.6134453781513,0
230170,2005,occurrence,Aurora,553,0,1,3,1,0,1.80831826401447,5.4249547920434,180.831826401447
230170,2005,residence,Aurora,406,4,6,8,1,9.85221674876847,14.7783251231527,19.7044334975369,246.305418719212
230170,2010,occurrence,Aurora,309,1,1,1,0,3.23624595469256,3.23624595469256,3.23624595469256,0
230170,2010,residence,Aurora,382,3,4,4,0,7.85340314136126,10.4712041884817,10.4712041884817,0
