municipality_code,year,measure_type,live_births,municipality_name
431000,2000,occurrence,286,Ibirubá
431643,2000,occurrence,28,Saldanha Marinho
431535,2000,occurrence,15,Quinze de Novembro
430845,2000,occurrence,61,Fortaleza dos Valos
431645,2000,occurrence,135,Salto do Jacuí
430517,2000,occurrence,8,Cerro Grande do Sul
430190,2000,occurrence,1,Barra do Ribeiro
430632,2000,occurrence,4,Derrubadas
431930,2000,occurrence,134,São Paulo das Missões
430030,2000,occurrence,94,Alecrim
430600,2000,occurrence,301,Crissiumal
430370,2000,occurrence,110,Campina das Missões
430430,2000,occurrence,86,Cândido Godói
431910,2000,occurrence,59,São Martinho
431849,2000,occurrence,26,São José do Inhacorá
431040,2000,occurrence,88,Independência
431500,2000,occurrence,69,Porto Lucena
431790,2000,occurrence,227,Santo Cristo
430970,2000,occurrence,71,Humaitá
430045,2000,occurrence,60,Alegria
432230,2000,occurrence,153,Tuparendi
430673,2000,occurrence,52,Doutor Maurício Cardoso
432210,2000,occurrence,96,Tucunduva
430960,2000,occurrence,277,Horizontina
432023,2000,occurrence,1,Sede Nova
430205,2000,occurrence,12,Benjamin Constant do Sul
431970,2000,occurrence,87,São Valentim
430890,2000,occurrence,293,Getúlio Vargas
430380,2000,occurrence,100,Campinas do Sul
431090,2000,occurrence,56,Jacutinga
430755,2000,occurrence,113,Estação
430870,2000,occurrence,62,Gaurama
430170,2000,occurrence,68,Barão de Cotegipe
430720,2000,occurrence,88,Erval Grande
430957,2000,occurrence,5,Herveiras
431230,2000,occurrence,11,Miraguaí
431513,2000,occurrence,1,Pouso Novo
430515,2000,occurrence,1,Cerro Grande
432163,2000,occurrence,22,Três Arroios
431070,2000,occurrence,84,Itatiba do Sul
432060,2000,occurrence,48,Severiano de Almeida
431200,2000,occurrence,25,Mariano Moro
432290,2000,occurrence,66,Viadutos
431220,2000,occurrence,92,Maximiliano de Almeida
430537,2000,occurrence,2,Charrua
430695,2000,occurrence,3,Entre Rios do Sul
430155,2000,occurrence,2,Áurea
430825,2000,occurrence,1,Floriano Peixoto
430485,2000,occurrence,1,Carlos Gomes
432185,2000,occurrence,1,Três Palmeiras
431342,2000,occurrence,2,Novo Machado
430693,2000,occurrence,2,Entre-Ijuís
430435,2000,occurrence,5,Candiota
432065,2000,occurrence,1,Silveira Martins
430915,2000,occurrence,3,Gramado Xavier
431395,2000,occurrence,4,Pantano Grande
430760,2000,occurrence,638,Estância Velha
431160,2000,occurrence,7,Liberato Salzano
430637,2000,occurrence,3,Dilermando de Aguiar
432070,2000,occurrence,474,Sobradinho
430466,2000,occurrence,2,Capão do Leão
430820,2000,occurrence,207,Flores da Cunha
431112,2000,occurrence,77,Jaquirana
430645,2000,occurrence,40,Dois Lajeados
430810,2000,occurrence,66,Feliz
431400,2000,occurrence,56,Paraí
430210,2000,occurrence,1335,Bento Gonçalves
430230,2000,occurrence,284,Bom Jesus
430235,2000,occurrence,252,Bom Princípio
430440,2000,occurrence,697,Canela
430480,2000,occurrence,230,Carlos Barbosa
430510,2000,occurrence,6466,Caxias do Sul
430790,2000,occurrence,757,Farroupilha
430860,2000,occurrence,269,Garibaldi
430910,2000,occurrence,539,Gramado
430940,2000,occurrence,341,Guaporé
431290,2000,occurrence,77,Nova Bassano
431320,2000,occurrence,240,Nova Petrópolis
431517,2000,occurrence,2,Protásio Alves
431900,2000,occurrence,287,São Marcos
432280,2000,occurrence,238,Veranópolis
431349,2000,occurrence,1,Novo Barreiro
431675,2000,occurrence,1,Santa Clara do Sul
431880,2000,occurrence,741,São Lourenço do Sul
430087,2000,occurrence,1,Araricá
430690,2000,occurrence,438,Encruzilhada do Sul
430390,2000,occurrence,375,Campo Bom
430920,2000,occurrence,2890,Gravataí
430513,2000,occurrence,17,Cerro Branco
430010,2000,occurrence,197,Agudo
431700,2000,occurrence,121,Santana da Boa Vista
432026,2000,occurrence,84,Segredo
430120,2000,occurrence,340,Arroio do Tigre
431406,2000,occurrence,4,Passa Sete
431339,2000,occurrence,1,Novo Cabrais
430280,2000,occurrence,564,Caçapava do Sul
430300,2000,occurrence,1500,Cachoeira do Sul
432300,2000,occurrence,842,Viamão
430060,2000,occurrence,2349,Alvorada
431344,2000,occurrence,1,Novo Tiradentes
431340,2000,occurrence,4393,Novo Hamburgo
431477,2000,occurrence,1,Pontão
430605,2000,occurrence,2,Cristal
432055,2000,occurrence,1,Sertão Santana
431262,2000,occurrence,1,Muliterno
430080,2000,occurrence,168,Antônio Prado
431402,2000,occurrence,16,Paraíso do Sul
430163,2000,occurrence,2,Balneário Pinhal
430655,2000,occurrence,2,Dom Pedro de Alcântara
430975,2000,occurrence,1,Ibarama
430642,2000,occurrence,3,Dois Irmãos das Missões
430471,2000,occurrence,1,Caraá
431449,2000,occurrence,1,Pinheirinho do Vale
431555,2000,occurrence,1,Rio dos Índios
432147,2000,occurrence,4,Tiradentes do Sul
430925,2000,occurrence,7,Guabiju
430595,2000,occurrence,7,Cotiporã
431177,2000,occurrence,1,Maquiné
431680,2000,occurrence,2014,Santa Cruz do Sul
431407,2000,occurrence,4,Passo do Sobrado
432250,2000,occurrence,1291,Vacaria
431237,2000,occurrence,1,Monte Alegre dos Campos
431695,2000,occurrence,1,Santa Maria do Herval
431308,2000,occurrence,1,Nova Pádua
432380,2000,occurrence,1,Xangri-lá
432350,2000,occurrence,1,Vista Alegre
431055,2000,occurrence,1,Itacurubi
431862,2000,occurrence,2,São José dos Ausentes
430367,2000,occurrence,1,Campestre da Serra
431532,2000,occurrence,1,Quevedos
431171,2000,occurrence,1,Maçambara
430192,2000,occurrence,1,Barra do Rio Azul
432143,2000,occurrence,1,Terra de Areia
431043,2000,occurrence,1,Ipê
430781,2000,occurrence,1,Estrela Velha
430185,2000,occurrence,2,Barra do Guarita
431720,2005,residence,894,Santa Rosa
431125,2005,residence,91,Lagoão
431113,2005,residence,37,Jari
430880,2005,residence,82,General Câmara
430930,2005,residence,1234,Guaíba
431540,2005,residence,245,Redentora
432100,2005,residence,144,Tapera
431690,2005,residence,3491,Santa Maria
431725,2005,residence,20,Santa Tereza
430030,2005,residence,60,Alecrim
431675,2005,residence,54,Santa Clara do Sul
431890,2005,residence,581,São Luiz Gonzaga
430220,2005,residence,59,Boa Vista do Buricá
430545,2005,residence,142,Cidreira
430587,2005,residence,36,Coronel Barros
432350,2005,residence,46,Vista Alegre
431225,2005,residence,135,Minas do Leão
431033,2005,residence,209,Imbé
430597,2005,residence,49,Coxilha
430640,2005,residence,390,Dois Irmãos
431490,2005,residence,18943,Porto Alegre
430530,2005,residence,85,Chapada
430020,2005,residence,97,Ajuricaba
431046,2005,residence,15,Ipiranga do Sul
431410,2005,residence,2628,Passo Fundo
430340,2005,residence,61,Caiçara
430100,2005,residence,184,Arroio do Meio
430745,2005,residence,47,Esperança do Sul
430010,2005,residence,208,Agudo
430460,2005,residence,5062,Canoas
430235,2005,residence,133,Bom Princípio
431560,2005,residence,2666,Rio Grande
432235,2005,residence,13,União da Serra
430632,2005,residence,50,Derrubadas
430470,2005,residence,873,Carazinho
432130,2005,residence,382,Taquari
430510,2005,residence,5863,Caxias do Sul
430180,2005,residence,69,Barracão
431270,2005,residence,174,Nonoai
431862,2005,residence,46,São José dos Ausentes
431861,2005,residence,17,São José do Sul
431445,2005,residence,27,Pinhal
431340,2005,residence,3356,Novo Hamburgo
430700,2005,residence,1229,Erechim
430920,2005,residence,3830,Gravataí
431250,2005,residence,126,Mostardas
431235,2005,residence,14,Montauri
431170,2005,residence,98,Machadinho
431403,2005,residence,24,Pareci Novo
430400,2005,residence,88,Campo Novo
431240,2005,residence,805,Montenegro
431580,2005,residence,81,Roca Sales
432166,2005,residence,106,Três Cachoeiras
432300,2005,residence,3699,Viamão
432150,2005,residence,510,Torres
431244,2005,residence,34,Morrinhos do Sul
431173,2005,residence,41,Mampituba
431190,2005,residence,53,Marcelino Ramos
432140,2005,residence,232,Tenente Portela
430185,2005,residence,45,Barra do Guarita
431449,2005,residence,51,Pinheirinho do Vale
431370,2005,residence,550,Palmeira das Missões
431860,2005,residence,93,São José do Ouro
432250,2005,residence,1017,Vacaria
431870,2005,residence,3291,São Leopoldo
430805,2005,residence,33,Faxinalzinho
431970,2005,residence,29,São Valentim
430300,2005,residence,1206,Cachoeira do Sul
431330,2005,residence,252,Nova Prata
431440,2005,residence,4379,Pelotas
432000,2005,residence,1903,Sapucaia do Sul
430410,2005,residence,53,Campos Borges
430610,2005,residence,946,Cruz Alta
431710,2005,residence,1275,Santana do Livramento
431140,2005,residence,908,Lajeado
430843,2005,residence,19,Forquetinha
432070,2005,residence,221,Sobradinho
431060,2005,residence,635,Itaqui
430490,2005,residence,61,Casca
431480,2005,residence,407,Portão
432035,2005,residence,71,Sentinela do Sul
432320,2005,residence,33,Victor Graeff
431515,2005,residence,76,Progresso
431110,2005,residence,129,Jaguari
431645,2005,residence,194,Salto do Jacuí
431365,2005,residence,155,Palmares do Sul
430463,2005,residence,669,Capão da Canoa
432135,2005,residence,61,Tavares
430471,2005,residence,53,Caraá
431415,2005,residence,63,Paverama
432160,2005,residence,665,Tramandaí
431570,2005,residence,479,Rio Pardo
431350,2005,residence,526,Osório
430485,2005,residence,25,Carlos Gomes
430155,2005,residence,29,Áurea
430695,2005,residence,33,Entre Rios do Sul
431200,2005,residence,23,Mariano Moro
432060,2005,residence,43,Severiano de Almeida
430511,2005,residence,35,Centenário
431070,2005,residence,64,Itatiba do Sul
430613,2005,residence,19,Cruzaltense
430890,2005,residence,211,Getúlio Vargas
430170,2005,residence,66,Barão de Cotegipe
430380,2005,residence,60,Campinas do Sul
431531,2005,residence,22,Quatro Irmãos
430720,2005,residence,80,Erval Grande
430780,2005,residence,347,Estrela
430807,2005,residence,38,Fazenda Vilanova
432260,2005,residence,823,Venâncio Aires
430240,2005,residence,142,Bom Retiro do Sul
430461,2005,residence,24,Canudos do Vale
430620,2005,residence,121,Cruzeiro do Sul
431520,2005,residence,45,Putinga
431205,2005,residence,37,Marques de Souza
430680,2005,residence,194,Encantado
430245,2005,residence,149,Boqueirão do Leão
431150,2005,residence,113,Lavras do Sul
430003,2005,residence,71,Aceguá
430965,2005,residence,107,Hulha Negra
430435,2005,residence,151,Candiota
430160,2005,residence,1755,Bagé
430280,2005,residence,450,Caçapava do Sul
430660,2005,residence,568,Dom Pedrito
430820,2005,residence,287,Flores da Cunha
430710,2005,residence,102,Herval
431417,2005,residence,19,Pedras Altas
431245,2005,residence,59,Morro Redondo
431450,2005,residence,145,Pinheiro Machado
430450,2005,residence,784,Canguçu
431460,2005,residence,233,Piratini
431700,2005,residence,111,Santana da Boa Vista
431730,2005,residence,476,Santa Vitória do Palmar
430543,2005,residence,52,Chuí
431850,2005,residence,335,São José do Norte
431680,2005,residence,1606,Santa Cruz do Sul
430957,2005,residence,59,Herveiras
431407,2005,residence,57,Passo do Sobrado
432270,2005,residence,298,Vera Cruz
431090,2005,residence,33,Jacutinga
432290,2005,residence,65,Viadutos
430192,2005,residence,7,Barra do Rio Azul
430090,2005,residence,63,Aratiba
431478,2005,residence,17,Ponte Preta
430205,2005,residence,39,Benjamin Constant do Sul
430537,2005,residence,73,Charrua
432163,2005,residence,24,Três Arroios
430870,2005,residence,66,Gaurama
430697,2005,residence,41,Erebango
430755,2005,residence,86,Estação
430692,2005,residence,27,Engenho Velho
431295,2005,residence,11,Nova Boa Vista
432010,2005,residence,268,Sarandi
431160,2005,residence,70,Liberato Salzano
430195,2005,residence,34,Barra Funda
430580,2005,residence,114,Constantina
431620,2005,residence,37,Rondinha
432195,2005,residence,65,Trindade do Sul
430912,2005,residence,29,Gramado dos Loureiros
431610,2005,residence,139,Ronda Alta
432185,2005,residence,50,Três Palmeiras
431530,2005,residence,337,Quaraí
431640,2005,residence,652,Rosário do Sul
431830,2005,residence,817,São Gabriel
432345,2005,residence,47,Vila Nova do Sul
431697,2005,residence,22,Santa Margarida do Sul
432240,2005,residence,2396,Uruguaiana
431740,2005,residence,623,Santiago
430370,2005,residence,49,Campina das Missões
431647,2005,residence,19,Salvador das Missões
432210,2005,residence,53,Tucunduva
430673,2005,residence,40,Doutor Maurício Cardoso
431937,2005,residence,34,São Pedro do Butiá
431930,2005,residence,64,São Paulo das Missões
431500,2005,residence,44,Porto Lucena
431342,2005,residence,45,Novo Machado
431505,2005,residence,21,Porto Mauá
431301,2005,residence,27,Nova Candelária
430810,2005,residence,105,Feliz
430045,2005,residence,45,Alegria
430430,2005,residence,72,Cândido Godói
430960,2005,residence,265,Horizontina
431790,2005,residence,148,Santo Cristo
431510,2005,residence,137,Porto Xavier
432230,2005,residence,73,Tuparendi
432234,2005,residence,22,Ubiretama
430900,2005,residence,228,Giruá
431040,2005,residence,98,Independência
432180,2005,residence,292,Três de Maio
431041,2005,residence,42,Inhacorá
431849,2005,residence,14,São José do Inhacorá
431910,2005,residence,63,São Martinho
432110,2005,residence,235,Tapes
431650,2005,residence,54,Salvador do Sul
431935,2005,residence,44,São Pedro da Serra
430165,2005,residence,36,Barão
430265,2005,residence,39,Brochier
430270,2005,residence,266,Butiá
431575,2005,residence,40,Riozinho
432055,2005,residence,80,Sertão Santana
430535,2005,residence,460,Charqueadas
430676,2005,residence,455,Eldorado do Sul
431198,2005,residence,54,Mariana Pimentel
430110,2005,residence,175,Arroio dos Ratos
430190,2005,residence,163,Barra do Ribeiro
430350,2005,residence,982,Camaquã
430085,2005,residence,40,Arambaré
430544,2005,residence,72,Chuvisca
430517,2005,residence,198,Cerro Grande do Sul
430063,2005,residence,78,Amaral Ferrador
430605,2005,residence,114,Cristal
431840,2005,residence,362,São Jerônimo
430360,2005,residence,122,Cambará do Sul
431112,2005,residence,83,Jaquirana
430650,2005,residence,212,Dom Feliciano
430690,2005,residence,386,Encruzilhada do Sul
430175,2005,residence,88,Barão do Triunfo
431010,2005,residence,533,Igrejinha
432170,2005,residence,350,Três Coroas
432120,2005,residence,744,Taquara
431600,2005,residence,269,Rolante
431405,2005,residence,846,Parobé
430955,2005,residence,28,Harmonia
432200,2005,residence,389,Triunfo
432085,2005,residence,33,Tabaí
432225,2005,residence,29,Tupandi
430468,2005,residence,149,Capela de Santana
431820,2005,residence,333,São Francisco de Paula
431950,2005,residence,370,São Sebastião do Caí
431848,2005,residence,35,São José do Hortêncio
431990,2005,residence,1335,Sapiranga
431306,2005,residence,251,Nova Hartz
430910,2005,residence,477,Gramado
430950,2005,residence,80,Guarani das Missões
431630,2005,residence,81,Roque Gonzales
430330,2005,residence,59,Caibaté
431217,2005,residence,24,Mato Queimado
430520,2005,residence,155,Cerro Largo
431915,2005,residence,110,São Miguel das Missões
431770,2005,residence,149,Santo Antônio das Missões
430693,2005,residence,113,Entre-Ijuís
431750,2005,residence,1070,Santo Ângelo
430783,2005,residence,40,Eugênio de Castro
432375,2005,residence,43,Vitória das Missões
430250,2005,residence,71,Bossoroca
431455,2005,residence,20,Pirapó
431595,2005,residence,32,Rolador
430635,2005,residence,31,Dezesseis de Novembro
431920,2005,residence,74,São Nicolau
430420,2005,residence,462,Candelária
431395,2005,residence,109,Pantano Grande
432067,2005,residence,129,Sinimbu
432253,2005,residence,128,Vale do Sol
432252,2005,residence,47,Vale Verde
431215,2005,residence,37,Mato Leitão
431000,2005,residence,227,Ibirubá
431085,2005,residence,63,Jaboticaba
431430,2005,residence,48,Pejuçara
430222,2005,residence,32,Boa Vista do Cadeado
430223,2005,residence,40,Boa Vista do Incra
430845,2005,residence,49,Fortaleza dos Valos
432220,2005,residence,359,Tupanciretã
431670,2005,residence,117,Santa Bárbara do Sul
431087,2005,residence,34,Jacuizinho
431760,2005,residence,498,Santo Antônio da Patrulha
430210,2005,residence,1204,Bento Gonçalves
432145,2005,residence,295,Teutônia
431402,2005,residence,97,Paraíso do Sul
432045,2005,residence,19,Sério
431230,2005,residence,53,Miraguaí
432370,2005,residence,23,Vista Gaúcha
431555,2005,residence,44,Rio dos Índios
430050,2005,residence,118,Alpestre
